"Hylak_id","SlopeMean","SignMean","PMean","SlopeMax","SignMax","PMax","SlopeMin","SignMin","PMin"
1909,-729433.506778945,-33,0.336595762054677,-948027.061221818,-33,0.336595762054677,-243666.905326076,-33,0.336595762054677
1912,29781.4606592127,3,0.954093244506005,58468.8694797251,3,0.954093244506005,1394.98624854386,3,0.954093244506005
1913,-264544.844253444,-22,0.530701512055799,-398504.850577194,-22,0.530701512055799,-152061.413907643,-22,0.530701512055799
1920,-537222.465214107,-32,0.377646938792355,-1730131.83668952,-32,0.377646938792355,-273326.255593673,-32,0.377646938792355
1924,13588.8502907487,8,0.844318069690425,46582.8110442171,8,0.844318069690425,6591.13869901571,8,0.844318069690425
1928,-32193.223617524,-69,0.0595909111618222,-87818.2239186887,-69,0.0595909111618222,-8421.38384535527,-69,0.0595909111618222
1931,19759.3041356854,20,0.625143732754798,51780.8130887,20,0.625143732754798,12955.6177558991,20,0.625143732754798
1933,-51094.6088603129,-37,0.28083860505223,-95029.3022111114,-37,0.28083860505223,-15993.1748176883,-37,0.28083860505223
1940,-1688.0493043907,-9,0.84141536712141,-3508.13888097596,-9,0.84141536712141,-999.508177839087,-9,0.84141536712141
1943,60186.9371659998,8,0.859104594626656,154803.629917533,8,0.859104594626656,34051.3834860502,8,0.859104594626656
1944,663506.268735143,110,0.00306879389654058,6772023.07576069,110,0.00306879389654058,163880.917296338,110,0.00306879389654058
1946,-526498.777258444,-70,0.0470250926991937,-787650.561197393,-70,0.0470250926991937,-160810.033022713,-70,0.0470250926991937
1949,-1520223.41582756,-63,0.121102761891889,-2161508.97093219,-63,0.121102761891889,-415505.099057406,-63,0.121102761891889
1953,70027.7791863856,12,0.730018672611097,93978.0280616734,12,0.730018672611097,39061.9720898961,12,0.730018672611097
1960,-79975.3551787835,-16,0.676214343051715,-197323.663068716,-16,0.676214343051715,-36728.1051642042,-16,0.676214343051715
1963,444440.217151019,109,0.00256180472113665,1751645.15215303,109,0.00256180472113665,93891.936431962,109,0.00256180472113665
1970,80617.9212206749,47,0.180226334604106,154998.07882655,47,0.180226334604106,40301.2047068737,47,0.180226334604106
1971,-390.439346759838,-2,0.976004602585507,-1388.22878847942,-2,0.976004602585507,-177.732389961661,-2,0.976004602585507
1978,220062.647344956,15,0.684902126659497,734624.302826422,15,0.684902126659497,147363.795959784,15,0.684902126659497
1981,12535.2076756429,13,0.740675901517313,31256.6217366686,13,0.740675901517313,5597.52610508778,13,0.740675901517313
1992,-15149.7092848947,-71,0.0355534643701507,-56179.37708791,-71,0.0355534643701507,-1703.8335667339,-71,0.0355534643701507
1997,421872.632847936,57,0.08891661816728,1015806.35570082,57,0.08891661816728,136670.306582609,57,0.08891661816728
2013,-1513897.97450072,-65,0.055173316893143,-2754160.30761791,-65,0.055173316893143,-401244.503810761,-65,0.055173316893143
2018,-609360.8012489,-13,0.677147397182299,-635179.037274379,-13,0.677147397182299,-508265.221819568,-13,0.677147397182299
2020,-92330.8380171196,-19,0.575695566528933,-92330.8380171196,-19,0.575695566528933,-92330.8380171196,-19,0.575695566528933
2021,146200.502137977,44,0.162984413296641,299484.521562641,44,0.162984413296641,57996.8934101067,44,0.162984413296641
2022,7718.57222100917,3,0.951554316277018,11546.699339015,3,0.951554316277018,4329.0966345497,3,0.951554316277018
2024,-51438.7731854026,-23,0.502224536901907,-129545.598862417,-23,0.502224536901907,-25988.6208660155,-23,0.502224536901907
2029,388.462785302424,31,0.35945015116852,603.357092065478,31,0.35945015116852,253.124647234796,31,0.35945015116852
2030,768564.937526754,49,0.172039219154111,1008546.55461392,49,0.172039219154111,470736.672346382,49,0.172039219154111
2031,200190.360640785,109,0.00069910464651346,352889.374107915,109,0.00069910464651346,69567.686076585,109,0.00069910464651346
2035,79366.629690655,55,0.102810636496736,115937.52768537,55,0.102810636496736,45835.7667593325,55,0.102810636496736
2036,1288969.64011787,139,3.46992536159885e-05,3171879.78237633,139,3.46992536159885e-05,448535.723677617,139,3.46992536159885e-05
2040,8761.30738293064,49,0.169135299245422,61948.0519812957,49,0.169135299245422,6987.6662219937,49,0.169135299245422
2043,3915.48463133199,11,0.761583517515568,12050.9915875445,11,0.761583517515568,1556.0821275165,11,0.761583517515568
2044,12048.4610256099,12,0.757327601052228,54331.8083915742,12,0.757327601052228,6202.27006205781,12,0.757327601052228
2049,86584.7566254834,6,0.879715419652503,116481.435494366,6,0.879715419652503,56370.0268725002,6,0.879715419652503
2056,52666.7318318902,142,6.29039459454361e-06,236024.983394764,142,6.29039459454361e-06,44408.881893092,142,6.29039459454361e-06
2061,188505.51139797,78,0.0464066888920818,511536.516700779,78,0.0464066888920818,59099.6346141244,78,0.0464066888920818
2063,619813.12133096,86,0.00787113929596406,766736.58149766,86,0.00787113929596406,110865.132242798,86,0.00787113929596406
2064,4654.73024790082,29,0.405633830037975,26675.1848822009,29,0.405633830037975,3343.05246206299,29,0.405633830037975
2071,78766.9917010544,26,0.453840993973075,118514.94670408,26,0.453840993973075,53390.1784751922,26,0.453840993973075
2073,89075.449022101,48,0.14241923395063,180529.470668273,48,0.14241923395063,36861.1600842597,48,0.14241923395063
2074,381487.106118038,158,4.85188313481544e-06,474104.766191863,158,4.85188313481544e-06,334392.112022675,158,4.85188313481544e-06
2076,31106240.1993087,151,7.42748479165556e-07,34499648.2210515,151,7.42748479165556e-07,9181786.629139,151,7.42748479165556e-07
2077,373446.727671821,73,0.0175255865896313,1106508.82273132,73,0.0175255865896313,247335.25709738,73,0.0175255865896313
2086,39500.042008725,8,0.839463575209686,130632.185931043,8,0.839463575209686,15240.7315134459,8,0.839463575209686
2090,66733.5483311858,4,0.928635111670184,117711.917490266,4,0.928635111670184,19678.3689711963,4,0.928635111670184
2091,13025.4275151549,40,0.278474982139436,23510.8966648547,40,0.278474982139436,8220.59323945973,40,0.278474982139436
2095,151514.560557198,37,0.292652882194192,350957.1963927,37,0.292652882194192,70191.43927854,37,0.292652882194192
2096,-4163859.50482923,-114,0.00222706426981767,-4163859.50482923,-114,0.00222706426981767,-4163859.50482923,-114,0.00222706426981767
2111,727849.538557767,45,0.203835338309617,2037522.37596267,45,0.203835338309617,463932.646632473,45,0.203835338309617
2118,3497759.12463581,60,0.06225134862167,15004879.7230754,60,0.06225134862167,2771985.81229506,60,0.06225134862167
2121,-1488178.95979648,-44,0.15718693998206,-1488178.95979648,-44,0.15718693998206,-1488178.95979648,-44,0.15718693998206
2124,264889.03934637,76,0.0128116507695994,473016.141689942,76,0.0128116507695994,127350.499685754,76,0.0128116507695994
2125,3236741.116238,23,0.503938811302306,4968835.0108735,23,0.503938811302306,871312.300484948,23,0.503938811302306
2128,22143.878462968,26,0.449190392977405,64680.1421771431,26,0.449190392977405,16158.624086597,26,0.449190392977405
2141,54843.614805157,65,0.045781649207761,115283.516835329,65,0.045781649207761,16624.2787083495,65,0.045781649207761
2152,-59308.4313152423,-56,0.0980651912678518,-109098.225505816,-56,0.0980651912678518,-12205.7406988551,-56,0.0980651912678518
2158,228856.122847394,81,0.0111257789129233,506621.013883955,81,0.0111257789129233,67549.46851786,81,0.0111257789129233
2161,47594.639967794,65,0.0504736527180261,989815.705607279,65,0.0504736527180261,23297.3404056307,65,0.0504736527180261
2167,4583.2728564501,11,0.766665815246616,52333.524081311,11,0.766665815246616,4127.7573946435,11,0.766665815246616
2178,825857.047642429,26,0.487235481565951,825857.047642429,26,0.487235481565951,825857.047642429,26,0.487235481565951
2184,-163801.224945625,-89,0.0187904542594872,-163801.224945625,-89,0.0187904542594872,-77819.1866020745,-89,0.0187904542594872
2185,-78942.168956969,-27,0.500730900556697,-151019.8014829,-27,0.500730900556697,-30283.4444026227,-27,0.500730900556697
2187,-4378.67783227478,-2,0.976194038183817,-8337.48244775642,-2,0.976194038183817,-1992.86413956179,-2,0.976194038183817
2191,6795.7555768002,49,0.236336709029522,11980.4484091004,49,0.236336709029522,3135.32321591797,49,0.236336709029522
2197,657134.38781562,79,0.0277019434971915,1793528.37861564,79,0.0277019434971915,351145.203577172,79,0.0277019434971915
2199,-11554.7054560465,-17,0.666113640116427,-39909.3445027921,-17,0.666113640116427,-7839.3355273342,-17,0.666113640116427
2201,-1234940.23883949,-42,0.142945833754595,-3629975.8535585,-42,0.142945833754595,-375719.263764315,-42,0.142945833754595
2203,372450.7325044,52,0.156420505247985,617975.078083001,52,0.156420505247985,205635.1751979,52,0.156420505247985
2206,85789.2514490271,52,0.157804284543537,131346.302218511,52,0.157804284543537,55043.970582902,52,0.157804284543537
2211,8310.94981191635,42,0.296230687288911,17661.9850277668,42,0.296230687288911,6576.68657203144,42,0.296230687288911
2212,127915.455963961,49,0.169892447341083,851650.907694171,49,0.169892447341083,37875.4502993326,49,0.169892447341083
2220,-4723.39570449649,-1,1,-10655.8467123035,-1,1,-1529.2546946474,-1,1
2232,-6610.90906320901,-1,1,-35038.478325382,-1,1,-6610.90906320901,-1,1
2234,113210.51882877,9,0.772107388788275,162977.55898504,9,0.772107388788275,37253.735576013,9,0.772107388788275
2236,133846.91902289,41,0.23866075375863,371372.21220085,41,0.23866075375863,12114.0557825,41,0.23866075375863
2237,982680.591399057,54,0.124494703547276,982680.591399057,54,0.124494703547276,982680.591399057,54,0.124494703547276
2245,88109.4918281011,10,0.794509285374743,128142.572702299,10,0.794509285374743,73887.3281632598,10,0.794509285374743
2250,396626.693368898,28,0.500566842801632,489265.37559632,28,0.500566842801632,396626.693368898,28,0.500566842801632
2252,640527.702863568,109,0.000270465971237144,760979.579081492,109,0.000270465971237144,425809.357048118,109,0.000270465971237144
2254,-31208.1639302015,-22,0.620844206955021,-69583.6536236754,-22,0.620844206955021,-18542.0890296593,-22,0.620844206955021
2260,128294.822590167,39,0.212000387699212,533027.89936965,39,0.212000387699212,128294.822590167,39,0.212000387699212
2261,216025.114369842,10,0.775691940589464,216025.114369842,10,0.775691940589464,216025.114369842,10,0.775691940589464
2265,21616.3193011613,16,0.632980559716336,42755.4571607961,16,0.632980559716336,4855.40789517171,16,0.632980559716336
2268,532.667265463239,5,0.899658748637039,90624.6903238857,5,0.899658748637039,505.665122455854,5,0.899658748637039
2271,-12007.6205503502,-30,0.438741281175459,-14844.3723308537,-30,0.438741281175459,-7711.46295125228,-30,0.438741281175459
2272,-4728.51262608834,-10,0.80665964047222,-7385.34637154418,-10,0.80665964047222,-976.295223100334,-10,0.80665964047222
2274,7339.64970340921,24,0.555102353316458,17405.4550109411,24,0.555102353316458,3988.447951526,24,0.555102353316458
2277,-82097.6250276063,-16,0.665919309243941,-126544.160250219,-16,0.665919309243941,-33438.7020363737,-16,0.665919309243941
2280,10229.2198384341,40,0.280078427656149,18487.5616228911,40,0.280078427656149,2937.223935813,40,0.280078427656149
2283,-31969.428324204,-28,0.411890438409849,-206302.688249534,-28,0.411890438409849,-29643.7241209291,-28,0.411890438409849
2289,-18303.3607056279,-58,0.0711365357443454,-167815.749080942,-58,0.0711365357443454,-17464.9300986208,-58,0.0711365357443454
2290,-148228.167251885,-32,0.325803609531754,-299557.342186868,-32,0.325803609531754,-91552.6915379285,-32,0.325803609531754
2292,-9613604.61849785,-42,0.232585650963195,-21560398.6724962,-42,0.232585650963195,-7681647.24520477,-42,0.232585650963195
2294,184589.534524518,69,0.0313295298157448,304731.860874527,69,0.0313295298157448,41685.0187045345,69,0.0313295298157448
2302,632206.493594003,43,0.248391790766582,1217940.41274216,43,0.248391790766582,430961.76274432,43,0.248391790766582
2315,174930.52454019,102,0.000700615727522891,515974.114667447,102,0.000700615727522891,1011.42175901098,102,0.000700615727522891
2317,-31972.9524774605,-8,0.837344583606392,-67336.975672228,-8,0.837344583606392,-20575.1870109582,-8,0.837344583606392
2318,-10716.7488407156,-9,0.816634371664603,-25663.7932764507,-9,0.816634371664603,-3736.54582671517,-9,0.816634371664603
2320,-262204.360929109,-46,0.192814558883096,-450597.842776245,-46,0.192814558883096,-110284.117687365,-46,0.192814558883096
2321,1549468.9924197,167,3.58994134219692e-06,2649284.55857424,167,3.58994134219692e-06,348934.505061408,167,3.58994134219692e-06
2339,-498.042255504964,-3,0.961136560746151,-597.650706605964,-3,0.961136560746151,-269.229937676528,-3,0.961136560746151
2340,198583.31008798,58,0.0645514897914155,1152679.06306707,58,0.0645514897914155,143410.959202923,58,0.0645514897914155
2354,136.765317495181,4,0.933337997218059,252.785340727967,4,0.933337997218059,72.79307899478,4,0.933337997218059
2357,563.974271719586,2,0.979903703534487,777.779443386671,2,0.979903703534487,363.983395223331,2,0.979903703534487
2365,4291.2625270424,2,0.976762834361334,8850.72896202494,2,0.976762834361334,1167.12909389341,2,0.976762834361334
2373,878612.523253801,69,0.0886978763755448,1322702.06222793,69,0.0886978763755448,747829.770940964,69,0.0886978763755448
2374,105751.5063137,76,0.075649472973397,200625.714835133,76,0.075649472973397,55639.1844815065,76,0.075649472973397
2379,55653.1069726428,8,0.885643596470848,186879.174835356,8,0.885643596470848,42851.73962125,8,0.885643596470848
2384,47542.5814083457,28,0.394700476866764,105861.481269249,28,0.394700476866764,15754.3063882556,28,0.394700476866764
2387,274441.728841436,107,0.00972034029557589,557199.873708372,107,0.00972034029557589,131339.970231259,107,0.00972034029557589
2392,54645.2889944397,13,0.782378207791225,164374.784967198,13,0.782378207791225,35314.3412052039,13,0.782378207791225
2394,-48751.3702705726,-7,0.87684418014421,-97620.6699239273,-7,0.87684418014421,-87.1325456886089,-7,0.87684418014421
2395,2496671.49457644,95,0.00769595980036186,18797951.7124031,95,0.00769595980036186,232344.574787563,95,0.00769595980036186
2396,-36005.124136001,-24,0.587980977804114,-120130.79372883,-24,0.587980977804114,-22628.759861934,-24,0.587980977804114
2398,92342.5803040465,74,0.0365166876908016,223722.590531758,74,0.0365166876908016,40708.4331019045,74,0.0365166876908016
2400,-3481.31227887628,-47,0.207584759435296,-3612.11113916886,-47,0.207584759435296,-3213.35738895957,-47,0.207584759435296
2401,-47542.1381800203,-11,0.785598011262709,-66558.993452035,-11,0.785598011262709,-47542.1381800203,-11,0.785598011262709
2402,180286.379483715,31,0.530180525813745,616496.627230929,31,0.530180525813745,26178.9436763223,31,0.530180525813745
2411,25564.1364760621,10,0.797900552469872,89119.9603762692,10,0.797900552469872,6793.95720384692,10,0.797900552469872
2413,82545.8611180068,23,0.49233069201934,114647.029330565,23,0.49233069201934,14264.8377508075,23,0.49233069201934
2415,-506274.502346404,-75,0.0311988183997838,-511608.314435531,-75,0.0311988183997838,-494789.015297444,-75,0.0311988183997838
2422,0,1,1,0,1,1,0,1,1
2426,-55423.0999288629,-35,0.343823131304612,-76745.0393176413,-35,0.343823131304612,-33335.1652383871,-35,0.343823131304612
2434,-32191.8125221688,-91,0.0128968382603249,-72720.0009480495,-91,0.0128968382603249,-4633.80685784291,-91,0.0128968382603249
2438,383552.65644726,66,0.0488731104972684,2864645.00879908,66,0.0488731104972684,7255.67425905853,66,0.0488731104972684
2447,926855.03408205,95,0.00940087654728772,2098284.33741501,95,0.00940087654728772,209680.52581895,95,0.00940087654728772
2449,-73866.6013191573,-53,0.203479172959129,-181623.49306696,-53,0.203479172959129,-30293.60615898,-53,0.203479172959129
2450,8713.06857908443,83,0.0451579410704894,58609.9660044026,83,0.0451579410704894,442.448837535806,83,0.0451579410704894
2454,68528.199943362,61,0.116268524365824,236336.262798114,61,0.116268524365824,36266.0356562005,61,0.116268524365824
2455,-901452.792369479,-170,2.22592151459811e-05,-1848134.31949026,-170,2.22592151459811e-05,-228672.212288848,-170,2.22592151459811e-05
2460,4687.51085491877,67,0.0661225554511269,165785.943059891,67,0.0661225554511269,1607.1465788293,67,0.0661225554511269
2461,215411.059890776,95,0.00879592399090745,617843.106650828,95,0.00879592399090745,95287.7159046258,95,0.00879592399090745
2462,-192705.252787694,-170,6.78399257398876e-05,-931116.796386714,-170,6.78399257398876e-05,-42193.2500295807,-170,6.78399257398876e-05
2464,170659.12134127,29,0.361531484138725,520892.765625364,29,0.361531484138725,75471.4867410833,29,0.361531484138725
2474,4325.16574582819,112,9.86973184957662e-06,4398.13011642325,112,9.86973184957662e-06,4255.77147262776,112,9.86973184957662e-06
2478,-83060.4056948084,-77,0.0490421410575939,-797869.997625494,-77,0.0490421410575939,-25336.1691229221,-77,0.0490421410575939
2479,8095.67533907273,9,0.831562710028354,14412.8922377729,9,0.831562710028354,6089.6672904528,9,0.831562710028354
2480,3490.69736808663,2,0.97798886818101,5900.44076396674,2,0.97798886818101,1739.22139611331,2,0.97798886818101
